[Beatmap]
KB;110.986;-1
KB;110.986;-1
KA;111.152;1
KB;111.319;-1
KB;111.319;-1
KA;111.402;1
KB;111.486;-1
KB;111.569;-1
KA;111.652;1
KA;111.652;1
KB;111.736;-1
KA;111.819;1
KB;111.902;-1
KA;111.986;1
KA;111.986;1
KB;112.069;-1
KA;112.152;1
KB;112.236;-1
KA;112.319;1
KA;112.319;1
KB;112.486;-1
KA;112.652;1
KA;112.652;1
KB;112.736;-1
KA;112.819;1
KA;112.902;1
KB;112.986;-1
KB;112.986;-1
KA;113.069;1
KB;113.152;-1
KA;113.236;1
KB;113.319;-1
KB;113.319;-1
KA;113.402;1
KB;113.486;-1
KA;113.652;1
KA;113.652;1
KB;113.819;-1
KA;113.986;1
KA;113.986;1
KB;114.069;-1
KA;114.152;1
KA;114.236;1
KB;114.319;-1
KB;114.319;-1
KA;114.402;1
KB;114.486;-1
KA;114.569;1
KB;114.652;-1
KB;114.652;-1
KA;114.736;1
KB;114.819;-1
KA;114.902;1
KB;114.986;-1
KB;114.986;-1
KA;115.152;1
KB;115.319;-1
KB;115.319;-1
KA;115.402;1
KB;115.486;-1
KB;115.569;-1
KA;115.652;1
KA;115.652;1
KB;115.736;-1
KA;115.819;1
KB;115.902;-1
KA;115.986;1
KA;115.986;1
KB;116.069;-1
KA;116.152;1
KB;116.319;-1
KB;116.319;-1
KA;116.486;1
KB;116.652;-1
KB;116.652;-1
KA;116.736;1
KB;116.819;-1
KB;116.902;-1
KA;116.986;1
KA;116.986;1
KB;117.069;-1
KA;117.152;1
KB;117.236;-1
KA;117.319;1
KA;117.319;1
KB;117.402;-1
KA;117.486;1
KB;117.569;-1
KA;117.652;1
KA;117.652;1
KB;117.819;-1
KA;117.986;1
KA;117.986;1
KB;118.069;-1
KA;118.152;1
KA;118.236;1
KB;118.319;-1
KB;118.319;-1
KA;118.402;1
KB;118.486;-1
KA;118.569;1
KB;118.652;-1
KB;118.652;-1
KA;118.736;1
KB;118.819;-1
KB;118.902;-1
KA;118.986;1
KA;118.986;1
KB;118.986;-1
KB;119.152;-1
KA;119.319;1
KB;119.402;-1
KA;119.486;1
KA;119.569;1
KB;119.652;-1
KB;119.736;-1
KA;119.819;1
KA;119.902;1
KB;119.986;-1
KB;119.986;-1
KA;120.152;1
KB;120.236;-1
KA;120.319;1
KA;120.319;1
KB;120.319;-1
KB;120.486;-1
KA;120.652;1
KA;120.652;1
KB;120.736;-1
KA;120.819;1
KA;120.902;1
KB;120.986;-1
KB;120.986;-1
KA;121.069;1
KB;121.152;-1
KA;121.236;1
KB;121.319;-1
KB;121.319;-1
KA;121.402;1
KB;121.486;-1
KA;121.652;1
KA;121.652;1
KB;121.819;-1
KA;121.986;1
KA;121.986;1
KB;122.069;-1
KA;122.152;1
KA;122.236;1
KB;122.319;-1
KB;122.319;-1
KA;122.402;1
KB;122.486;-1
KA;122.569;1
KA;122.652;1
KB;122.652;-1
KA;122.736;1
KB;122.819;-1
KA;122.986;1
KB;122.986;-1
KA;123.152;1
KB;123.319;-1
KB;123.319;-1
KA;123.402;1
KB;123.486;-1
KB;123.569;-1
KA;123.652;1
KA;123.652;1
KB;123.736;-1
KA;123.819;1
KB;123.902;-1
KA;123.986;1
KA;123.986;1
KB;124.069;-1
KA;124.152;1
KB;124.319;-1
KB;124.319;-1
KA;124.486;1
KB;124.652;-1
KB;124.652;-1
KA;124.736;1
KB;124.819;-1
KB;124.902;-1
KA;124.986;1
KA;124.986;1
KB;125.069;-1
KA;125.152;1
KB;125.236;-1
KA;125.319;1
KB;125.319;-1
KB;125.402;-1
KA;125.486;1
KA;125.486;1
KA;125.652;1
KA;125.652;1
KB;125.652;-1
KB;125.819;-1
KA;125.986;1
KA;125.986;1
KB;126.069;-1
KA;126.152;1
KA;126.236;1
KB;126.319;-1
KB;126.319;-1
KA;126.402;1
KB;126.486;-1
KA;126.569;1
KB;126.652;-1
KB;126.652;-1
KA;126.736;1
KA;126.819;1
KB;126.819;-1
KA;126.986;1
KA;126.986;1
KB;126.986;-1
KB;127.152;-1
KA;127.319;1
KA;127.319;1
KB;127.402;-1
KA;127.486;1
KA;127.569;1
KB;127.652;-1
KB;127.652;-1
KA;127.736;1
KB;127.819;-1
KA;127.902;1
KB;127.986;-1
KB;127.986;-1
KA;128.041;1
KA;128.041;1
KB;128.097;-1
KB;128.097;-1
KA;128.152;1
KA;128.152;1
KB;128.319;-1
KB;128.319;-1
KA;128.319;1
KA;128.486;1
KA;128.486;1
KB;128.486;-1
KA;128.652;1
KA;128.736;1
KA;128.819;1
KB;128.819;-1
KB;128.819;-1
KA;128.902;1
KB;128.986;-1
KB;128.986;-1
KB;129.069;-1
KB;129.069;-1
KA;129.152;1
KA;129.152;1
KB;129.236;-1
KA;129.319;1
KA;129.319;1
KB;129.402;-1
KA;129.486;1
KA;129.486;1
KA;129.569;1
KA;129.569;1
KB;129.652;-1
KA;129.736;1
KB;129.986;-1
KB;130.319;-1
KB;130.319;-1
KB;130.402;-1
KA;130.486;1
KA;130.652;1
KB;130.652;-1
KB;130.819;-1
KA;130.986;1
KB;130.986;-1
KB;130.986;-1
KA;131.152;1
KB;131.319;-1
KA;131.402;1
KB;131.486;-1
KA;131.652;1
KB;131.819;-1
KA;131.986;1
KB;132.069;-1
KA;132.152;1
KB;132.236;-1
KA;132.319;1
KB;132.486;-1
KA;132.652;1
KB;132.736;-1
KA;132.819;1
KB;132.902;-1
KA;132.986;1
KB;133.152;-1
KA;133.319;1
KA;133.486;1
KB;133.486;-1
KB;133.486;-1
KA;133.652;1
KA;133.652;1
KB;133.652;-1
KB;133.819;-1
KA;133.986;1
KB;134.069;-1
KA;134.152;1
KB;134.319;-1
KA;134.486;1
KB;134.652;-1
KA;134.736;1
KB;134.819;-1
KA;134.902;1
KB;134.986;-1
KA;135.152;1
KB;135.319;-1
KA;135.402;1
KB;135.486;-1
KA;135.569;1
KB;135.652;-1
KA;135.819;1
KA;135.875;1
KB;135.93;-1
KA;135.986;1
KA;135.986;1
KB;135.986;-1
KB;136.152;-1
KA;136.319;1
KA;136.319;1
KB;136.319;-1
KB;136.486;-1
KA;136.569;1
KB;136.652;-1
KA;136.819;1
KB;136.986;-1
KB;137.069;-1
KA;137.152;1
KB;137.319;-1
KA;137.486;1
KA;137.486;1
KB;137.486;-1
KA;137.652;1
KB;137.652;-1
KB;137.652;-1
KA;137.819;1
KB;137.986;-1
KB;138.152;-1
KA;138.319;1
KB;138.486;-1
KA;138.652;1
KA;138.819;1
KB;138.819;-1
KB;138.819;-1
KA;138.986;1
KA;138.986;1
KB;138.986;-1
KB;139.152;-1
KA;139.319;1
KA;139.402;1
KB;139.486;-1
KA;139.652;1
KA;139.652;1
KB;139.652;-1
KB;139.819;-1
KA;139.986;1
KA;140.069;1
KB;140.152;-1
KB;140.236;-1
KA;140.319;1
KA;140.319;1
KB;140.652;-1
KB;141.319;-1
KA;141.652;1
KA;141.652;1
KA;141.819;1
KA;141.986;1
KB;141.986;-1
KB;141.986;-1
KA;142.069;1
KB;142.152;-1
KA;142.236;1
KA;142.319;1
KB;142.319;-1
KA;142.486;1
KB;142.486;-1
KA;142.652;1
KA;142.652;1
KB;142.652;-1
KB;142.736;-1
KA;142.819;1
KB;142.902;-1
KA;142.986;1
KB;142.986;-1
KA;143.152;1
KA;143.319;1
KB;143.319;-1
KB;143.319;-1
KA;143.402;1
KB;143.486;-1
KA;143.569;1
KB;143.652;-1
KB;143.652;-1
KA;143.819;1
KB;143.819;-1
KA;143.986;1
KA;143.986;1
KB;143.986;-1
KA;144.152;1
KB;144.319;-1
KB;144.319;-1
KB;144.486;-1
KA;144.652;1
KA;144.652;1
KB;144.652;-1
KB;144.736;-1
KA;144.819;1
KB;144.902;-1
KA;144.986;1
KB;144.986;-1
KA;145.152;1
KB;145.152;-1
KA;145.319;1
KB;145.319;-1
KB;145.319;-1
KA;145.402;1
KB;145.486;-1
KA;145.569;1
KA;145.652;1
KB;145.652;-1
KB;145.819;-1
KA;145.986;1
KA;145.986;1
KB;145.986;-1
KB;146.069;-1
KA;146.152;1
KB;146.236;-1
KA;146.319;1
KA;146.319;1
KB;146.486;-1
KA;146.541;1
KB;146.597;-1
KA;146.652;1
KA;146.652;1
KB;146.652;-1
KA;146.819;1
KA;146.986;1
KB;146.986;-1
KB;146.986;-1
KB;147.152;-1
KA;147.236;1
KA;147.319;1
KB;147.319;-1
KB;147.319;-1
KB;147.486;-1
KA;147.652;1
KA;147.652;1
KB;147.736;-1
KA;147.819;1
KA;147.986;1
KB;147.986;-1
KB;147.986;-1
KB;148.152;-1
KA;148.319;1
KA;148.319;1
KA;148.486;1
KA;148.652;1
KB;148.652;-1
KB;148.652;-1
KB;148.819;-1
KA;148.986;1
KA;148.986;1
KA;149.152;1
KB;149.152;-1
KA;149.319;1
KB;149.319;-1
KB;149.319;-1
KA;149.486;1
KA;149.652;1
KB;149.652;-1
KB;149.652;-1
KA;149.819;1
KA;149.986;1
KA;149.986;1
KB;149.986;-1
KB;150.069;-1
KA;150.152;1
KB;150.319;-1
KB;150.319;-1
KA;150.486;1
KB;150.486;-1
KA;150.652;1
KA;150.652;1
KB;150.652;-1
KB;150.736;-1
KA;150.819;1
KB;150.902;-1
KA;150.986;1
KA;150.986;1
KB;150.986;-1
KB;151.152;-1
KB;151.236;-1
KA;151.319;1
KA;151.486;1
KB;151.486;-1
KA;151.569;1
KB;151.652;-1
KA;151.736;1
KB;151.819;-1
KA;151.986;1
KA;152.319;1
KB;152.319;-1
KB;152.319;-1
KA;152.486;1
KB;152.652;-1
KA;152.819;1
KA;152.986;1
KB;152.986;-1
KB;152.986;-1
KB;153.152;-1
KA;153.319;1
KB;153.486;-1
KA;153.652;1
KB;153.819;-1
KB;153.819;-1
KA;153.986;1
KA;153.986;1
KB;154.152;-1
KA;154.319;1
KA;154.319;1
KB;154.319;-1
KA;154.486;1
KB;154.652;-1
KA;154.819;1
KA;154.986;1
KB;154.986;-1
KB;155.152;-1
KA;155.319;1
KA;155.486;1
KA;155.652;1
KB;155.652;-1
KB;155.652;-1
KA;155.819;1
KB;155.986;-1
KA;156.152;1
KB;156.319;-1
KA;156.486;1
KA;156.486;1
KB;156.652;-1
KA;156.819;1
KA;156.819;1
KA;156.986;1
KB;156.986;-1
KB;156.986;-1
KB;157.152;-1
KA;157.319;1
KB;157.486;-1
KA;157.652;1
KA;157.652;1
KB;157.652;-1
KB;157.819;-1
KA;157.986;1
KB;158.152;-1
KA;158.319;1
KA;158.319;1
KB;158.319;-1
KA;158.486;1
KB;158.652;-1
KA;158.819;1
KB;158.986;-1
KA;159.152;1
KA;159.152;1
KB;159.319;-1
KB;159.319;-1
KA;159.486;1
KA;159.652;1
KB;159.652;-1
KB;159.652;-1
KB;159.819;-1
KA;159.986;1
KB;160.152;-1
KA;160.319;1
KB;160.319;-1
KA;160.486;1
KB;160.652;-1
KB;160.819;-1
KA;160.986;1
KA;160.986;1
KB;160.986;-1
KB;161.152;-1
KA;161.319;1
KB;161.486;-1
KA;161.652;1
KB;161.819;-1
KB;161.819;-1
KA;161.986;1
KB;162.152;-1
KB;162.152;-1
KA;162.319;1
KA;162.319;1
KB;162.319;-1
KB;162.486;-1
KA;162.652;1
KB;162.652;-1
KA;162.986;1
KB;162.986;-1
KB;162.986;-1
KA;163.152;1
KB;163.319;-1
KA;163.486;1
KA;163.652;1
KB;163.652;-1
KB;163.652;-1
KB;163.819;-1
KA;163.986;1
KB;164.152;-1
KA;164.319;1
KB;164.486;-1
KB;164.486;-1
KA;164.652;1
KA;164.652;1
KB;164.819;-1
KA;164.986;1
KA;164.986;1
KB;164.986;-1
KA;165.152;1
KB;165.319;-1
KA;165.486;1
KA;165.652;1
KB;165.652;-1
KB;165.819;-1
KA;165.986;1
KA;166.152;1
KA;166.319;1
KB;166.319;-1
KB;166.319;-1
KA;166.486;1
KB;166.652;-1
KA;166.819;1
KB;166.986;-1
KA;167.152;1
KA;167.152;1
KB;167.319;-1
KA;167.486;1
KA;167.486;1
KA;167.652;1
KB;167.652;-1
KB;167.652;-1
KB;167.819;-1
KA;167.986;1
KB;168.152;-1
KA;168.319;1
KA;168.319;1
KB;168.319;-1
KB;168.486;-1
KA;168.652;1
KB;168.819;-1
KA;168.986;1
KA;168.986;1
KB;168.986;-1
KA;169.152;1
KB;169.319;-1
KA;169.486;1
KB;169.652;-1
KA;169.819;1
KA;169.819;1
KB;169.986;-1
KB;169.986;-1
KA;170.152;1
KA;170.319;1
KB;170.319;-1
KB;170.319;-1
KB;170.486;-1
KA;170.652;1
KB;170.819;-1
KA;170.986;1
KB;170.986;-1
KA;171.152;1
KB;171.319;-1
KB;171.486;-1
KA;171.652;1
KA;171.652;1
KB;171.652;-1
KB;171.819;-1
KA;171.986;1
KB;172.152;-1
KB;172.152;-1
KA;172.319;1
KA;172.319;1
KB;172.652;-1
KA;172.736;1
KA;172.819;1
KB;172.819;-1
KB;172.819;-1
KA;172.986;1
KA;173.069;1
KA;173.152;1
KB;173.152;-1
KB;173.236;-1
KA;173.319;1
KB;173.319;-1
KA;173.652;1
KA;173.652;1
KB;173.652;-1
KA;173.819;1
KA;173.986;1
KB;173.986;-1
KB;173.986;-1
KB;174.152;-1
KA;174.319;1
KB;174.486;-1
KB;174.486;-1
KA;174.652;1
KA;174.652;1
KB;174.652;-1
KA;174.819;1
KB;174.819;-1
KA;174.986;1
KB;175.152;-1
KB;175.152;-1
KA;175.319;1
KA;175.319;1
KB;175.319;-1
KA;175.486;1
KB;175.652;-1
KB;175.652;-1
KA;175.819;1
KB;175.819;-1
KA;175.986;1
KB;175.986;-1
KB;175.986;-1
KB;176.152;-1
KA;176.319;1
KB;176.319;-1
KA;176.486;1
KA;176.652;1
KB;176.652;-1
KB;176.652;-1
KB;176.819;-1
KA;176.986;1
KA;176.986;1
KA;177.152;1
KB;177.152;-1
KA;177.319;1
KA;177.319;1
KB;177.319;-1
KB;177.486;-1
KB;177.486;-1
KA;177.652;1
KB;177.819;-1
KB;177.819;-1
KA;177.986;1
KA;177.986;1
KB;177.986;-1
KA;178.152;1
KB;178.319;-1
KB;178.319;-1
KA;178.486;1
KB;178.486;-1
KA;178.652;1
KA;178.652;1
KB;178.652;-1
KA;178.819;1
KA;178.986;1
KB;178.986;-1
KB;178.986;-1
KB;179.152;-1
KA;179.319;1
KA;179.319;1
KB;179.319;-1
KA;179.486;1
KB;179.652;-1
KA;179.819;1
KA;179.819;1
KA;179.986;1
KB;179.986;-1
KB;179.986;-1
KA;180.152;1
KB;180.152;-1
KB;180.319;-1
KA;180.486;1
KA;180.486;1
KA;180.652;1
KB;180.652;-1
KB;180.652;-1
KB;180.819;-1
KA;180.986;1
KA;180.986;1
KA;181.152;1
KB;181.152;-1
KA;181.319;1
KA;181.319;1
KB;181.319;-1
KA;181.486;1
KA;181.652;1
KB;181.652;-1
KB;181.819;-1
KA;181.986;1
KA;181.986;1
KB;181.986;-1
KA;182.152;1
KB;182.319;-1
KB;182.319;-1
KB;182.486;-1
KB;182.486;-1
KA;182.569;1
KA;182.652;1
KB;182.652;-1
KB;182.652;-1
KA;182.819;1
KA;182.819;1
KB;182.986;-1
KB;183.069;-1
KA;183.152;1
KA;183.152;1
KA;183.319;1
KB;183.402;-1
KB;183.652;-1
KB;183.652;-1
KA;183.819;1
KB;183.819;-1
KA;183.986;1
KB;183.986;-1
KA;184.319;1
KB;184.319;-1
KB;184.319;-1
KB;184.486;-1
KA;184.652;1
KA;184.652;1
KB;184.652;-1
KA;184.819;1
KB;184.986;-1
KB;184.986;-1
KA;185.152;1
KB;185.152;-1
KA;185.319;1
KA;185.319;1
KB;185.319;-1
KA;185.486;1
KB;185.652;-1
KB;185.652;-1
KA;185.819;1
KB;185.819;-1
KA;185.986;1
KA;185.986;1
KB;185.986;-1
KB;186.152;-1
KA;186.319;1
KA;186.319;1
KA;186.486;1
KB;186.486;-1
KA;186.652;1
KB;186.652;-1
KB;186.652;-1
KA;186.819;1
KB;186.986;-1
KB;186.986;-1
KB;187.152;-1
KA;187.319;1
KA;187.319;1
KB;187.319;-1
KA;187.486;1
KA;187.652;1
KB;187.652;-1
KA;187.819;1
KB;187.819;-1
KA;187.902;1
KA;187.986;1
KB;187.986;-1
KB;187.986;-1
KB;188.152;-1
KA;188.319;1
KA;188.319;1
KA;188.486;1
KB;188.486;-1
KA;188.652;1
KB;188.652;-1
KB;188.652;-1
KB;188.819;-1
KA;188.986;1
KA;188.986;1
KA;189.152;1
KB;189.152;-1
KA;189.319;1
KB;189.319;-1
KB;189.319;-1
KA;189.486;1
KB;189.486;-1
KA;189.652;1
KA;189.652;1
KB;189.652;-1
KA;189.819;1
KA;189.986;1
KB;189.986;-1
KB;189.986;-1
KB;190.152;-1
KA;190.319;1
KA;190.319;1
KA;190.486;1
KB;190.486;-1
KA;190.652;1
KB;190.652;-1
KB;190.652;-1
KB;190.819;-1
KA;190.986;1
KA;190.986;1
KA;191.152;1
KB;191.152;-1
KA;191.319;1
KB;191.319;-1
KB;191.319;-1
KA;191.486;1
KB;191.652;-1
KB;191.652;-1
KA;191.819;1
KB;191.819;-1
KA;191.986;1
KA;191.986;1
KB;191.986;-1
KB;192.152;-1
KA;192.319;1
KA;192.319;1
KA;192.486;1
KA;192.652;1
KB;192.652;-1
KB;192.652;-1
KB;192.819;-1
KA;192.986;1
KB;192.986;-1
KA;193.152;1
KB;193.152;-1
KA;193.319;1
KA;193.319;1
KB;193.319;-1
KA;193.486;1
KB;193.486;-1
KB;193.652;-1
KB;193.652;-1
KA;193.819;1
KA;193.986;1
KB;193.986;-1
KB;193.986;-1
KB;194.152;-1
KA;194.319;1
KA;194.319;1
KA;194.486;1
KB;194.486;-1
KA;194.652;1
KA;194.652;1
KB;194.652;-1
KA;194.819;1
KB;194.819;-1
KA;194.986;1
KB;194.986;-1
KB;194.986;-1
KA;195.069;1
KB;195.152;-1
KA;195.319;1
KA;195.319;1
KB;195.319;-1
KB;195.402;-1
KA;195.486;1
KB;195.569;-1
KA;195.652;1
KA;195.652;1
KB;195.652;-1
KB;195.736;-1
KA;195.819;1
KA;195.902;1
KA;195.986;1
KB;195.986;-1
KB;195.986;-1
KA;196.069;1
KB;196.152;-1
KB;196.236;-1
KA;196.319;1
KA;196.319;1
KB;196.319;-1
KA;196.569;1
KA;196.652;1
KB;196.652;-1
KB;196.902;-1
KA;196.986;1
KA;196.986;1
KB;196.986;-1
KB;197.152;-1
KA;197.319;1
KB;197.319;-1
KA;197.486;1
KA;197.486;1
KA;197.652;1
KA;197.819;1
KB;197.819;-1
KA;197.986;1
KA;197.986;1
KB;197.986;-1
KB;198.069;-1
KA;198.152;1
KB;198.236;-1
KA;198.319;1
KB;198.319;-1
KA;198.486;1
KB;198.486;-1
KA;198.652;1
KB;198.652;-1
KB;198.652;-1
KA;198.736;1
KB;198.819;-1
KA;198.902;1
KB;198.986;-1
KB;198.986;-1
KA;199.152;1
KB;199.152;-1
KA;199.319;1
KA;199.319;1
KB;199.319;-1
KB;199.402;-1
KA;199.486;1
KB;199.569;-1
KA;199.652;1
KB;199.652;-1
KA;199.819;1
KB;199.819;-1
KA;199.986;1
KB;199.986;-1
KB;199.986;-1
KA;200.152;1
KB;200.152;-1
KA;200.319;1
KB;200.319;-1
KB;200.319;-1
KA;200.486;1
KB;200.486;-1
KA;200.652;1
KA;200.652;1
KB;200.652;-1
KB;200.736;-1
KA;200.819;1
KB;200.902;-1
KA;200.986;1
KB;200.986;-1
KA;201.152;1
KB;201.152;-1
KA;201.319;1
KB;201.319;-1
KB;201.319;-1
KA;201.402;1
KB;201.486;-1
KA;201.569;1
KB;201.652;-1
KB;201.652;-1
KA;201.819;1
KB;201.819;-1
KA;201.986;1
KA;201.986;1
KB;201.986;-1
KB;202.069;-1
KA;202.152;1
KB;202.236;-1
KA;202.319;1
KA;202.319;1
KB;202.319;-1
KA;202.486;1
KB;202.486;-1
KA;202.652;1
KA;202.652;1
KB;202.652;-1
KA;202.819;1
KB;202.819;-1
KA;202.986;1
KB;202.986;-1
KB;202.986;-1
KA;203.152;1
KB;203.152;-1
KA;203.319;1
KA;203.319;1
KB;203.319;-1
KB;203.402;-1
KA;203.486;1
KB;203.569;-1
KA;203.652;1
KB;203.652;-1
KA;203.819;1
KB;203.819;-1
KA;203.986;1
KB;203.986;-1
KB;203.986;-1
KA;204.069;1
KB;204.152;-1
KA;204.236;1
KB;204.319;-1
KB;204.319;-1
KA;204.486;1
KB;204.486;-1
KA;204.652;1
KA;204.652;1
KB;204.652;-1
KB;204.736;-1
KA;204.819;1
KB;204.902;-1
KA;204.986;1
KB;204.986;-1
KB;205.152;-1
KA;205.208;1
KB;205.264;-1
KB;205.319;-1
KA;205.319;1
KA;205.319;1
KA;205.486;1
KB;205.486;-1
KA;205.652;1
KA;205.652;1
KB;205.652;-1
KB;205.819;-1
KB;205.819;-1
KA;205.902;1
KA;205.986;1
KB;205.986;-1
KB;205.986;-1
KA;206.152;1
KA;206.152;1
KB;206.152;-1
KA;206.319;1
KB;206.319;-1
KB;206.319;-1
KA;206.486;1
KA;206.486;1
KB;206.569;-1
KA;206.652;1
KA;206.652;1
KB;206.652;-1
KA;206.819;1
KB;206.819;-1
KB;206.819;-1
KA;206.902;1
KA;206.986;1
KB;206.986;-1
KB;206.986;-1
KA;207.152;1
KA;207.152;1
KA;207.236;1
KA;207.236;1
KA;207.319;1
KB;207.319;-1
KB;207.319;-1
KA;207.486;1
KA;207.486;1
KB;207.486;-1
KA;207.652;1
KA;207.652;1
KB;207.652;-1
KB;207.652;-1
KB;207.819;-1
KB;207.819;-1
KA;207.875;1
KB;207.93;-1
KA;207.986;1
KB;207.986;-1
KA;208.319;1
KA;208.319;1
KB;208.319;-1
KA;208.486;1
KB;208.486;-1
KA;208.652;1
KB;208.652;-1
KB;208.652;-1
KA;208.736;1
KB;208.819;-1
KA;208.902;1
KA;208.986;1
KB;208.986;-1
KA;209.152;1
KB;209.152;-1
KA;209.319;1
KB;209.319;-1
KB;209.402;-1
KA;209.486;1
KB;209.569;-1
KA;209.652;1
KA;209.652;1
KB;209.652;-1
KA;209.819;1
KB;209.819;-1
KA;209.986;1
KB;209.986;-1
KB;209.986;-1
KA;210.069;1
KB;210.152;-1
KA;210.236;1
KA;210.319;1
KB;210.319;-1
KA;210.486;1
KB;210.486;-1
KA;210.652;1
KB;210.652;-1
KB;210.652;-1
KA;210.819;1
KB;210.819;-1
KA;210.986;1
KA;210.986;1
KB;210.986;-1
KA;211.152;1
KB;211.152;-1
KA;211.319;1
KB;211.319;-1
KB;211.319;-1
KA;211.402;1
KB;211.486;-1
KA;211.569;1
KA;211.652;1
KB;211.652;-1
KA;211.819;1
KB;211.819;-1
KA;211.986;1
KB;211.986;-1
KB;212.069;-1
KA;212.152;1
KB;212.236;-1
KA;212.319;1
KA;212.319;1
KB;212.319;-1
KA;212.486;1
KB;212.486;-1
KA;212.652;1
KB;212.652;-1
KB;212.652;-1
KA;212.736;1
KB;212.819;-1
KA;212.902;1
KA;212.986;1
KB;212.986;-1
KB;212.986;-1
KA;213.152;1
KA;213.152;1
KB;213.208;-1
KA;213.264;1
KA;213.319;1
KB;213.319;-1
KB;213.486;-1
KB;213.486;-1
KA;213.541;1
KB;213.597;-1
KB;213.652;-1
KA;213.652;1
KA;213.652;1
KA;213.819;1
KA;213.986;1
KB;213.986;-1
KB;213.986;-1
KB;214.152;-1
KA;214.236;1
KA;214.319;1
KB;214.319;-1
KB;214.486;-1
KA;214.652;1
KB;214.652;-1
KA;214.819;1
KB;214.902;-1
KA;214.986;1
KA;214.986;1
KB;214.986;-1
KB;215.152;-1
KA;215.236;1
KA;215.319;1
KB;215.319;-1
KB;215.319;-1
KB;215.486;-1
KB;215.569;-1
KA;215.652;1
KA;215.652;1
KB;215.736;-1
KA;215.819;1
KA;215.902;1
KA;215.986;1
KB;215.986;-1
KA;216.152;1
KA;216.152;1
KB;216.152;-1
KA;216.319;1
KB;216.319;-1
KB;216.319;-1
KA;216.486;1
KA;216.486;1
KB;216.541;-1
KA;216.597;1
KB;216.652;-1
KA;216.652;1
KB;216.819;-1
KB;216.819;-1
KA;216.875;1
KA;216.875;1
KB;216.93;-1
KB;216.93;-1
KA;216.986;1
KA;216.986;1
KB;217.152;-1
KB;217.152;-1
KA;217.236;1
KA;217.319;1
KB;217.319;-1
KA;217.486;1
KA;217.486;1
KB;217.569;-1
KA;217.652;1
KA;217.652;1
KB;217.652;-1
KB;217.819;-1
KA;217.902;1
KA;217.902;1
KA;217.986;1
KB;217.986;-1
KB;217.986;-1
KA;218.152;1
KB;218.236;-1
KA;218.319;1
KA;218.319;1
KB;218.402;-1
KB;218.402;-1
KA;218.486;1
KA;218.486;1
KB;218.569;-1
KB;218.569;-1
KA;218.652;1
KA;218.652;1
KA;218.819;1
KA;218.819;1
KB;218.819;-1
KB;218.902;-1
KA;218.986;1
KA;218.986;1
KB;218.986;-1
KB;219.069;-1
KA;219.152;1
KA;219.236;1
KA;219.319;1
KB;219.319;-1
KB;219.319;-1
KA;219.402;1
KB;219.486;-1
KB;219.569;-1
KA;219.652;1
KB;219.652;-1
KA;219.736;1
KB;219.819;-1
KB;219.902;-1
KA;219.986;1
KA;219.986;1
KB;219.986;-1
KA;220.152;1
KB;220.236;-1
KA;220.319;1
KA;220.319;1
KB;220.319;-1
KB;220.402;-1
KB;220.486;-1
KA;220.569;1
KA;220.652;1
KB;220.652;-1
KB;220.652;-1
KA;220.986;1
KB;220.986;-1
KB;220.986;-1
KA;221.319;1
KA;221.319;1
KB;221.319;-1
KA;221.486;1
KA;221.652;1
KA;221.652;1
KB;221.652;-1
